"word","positive","negative","freq"
"predecessor",0.332,0.01,949
"reversion",0.462,0.14,856
"bowel",0.328,0.006,389
"immunoassay",0.416,0.094,387
"colombian",0.384,0.062,367
"filer",0.332,0.01,345
"laddered",0.4,0.078,246
"reversible",0.322,0,245
"exacerbations",0.322,0,215
"give",0.348,0.026,402457
"labs",0.418,0.096,5322
"reuse",0.4,0.078,1217
"reoccurring",0.354,0.032,1105
"disparate",0.338,0.016,949
"narrowbody",0.324,0.002,267
"editing",0.396,0.074,1460
"vibration",0.362,0.04,353
"brincidofovir",0.322,0,318
"rescheduled",0.342,0.022,456
"online",0.424,0.104,72996
"cumulative",0.354,0.034,8874
"smooth",0.338,0.018,6500
"motion",0.362,0.042,6217
"analyzing",0.326,0.006,4371
"avenues",0.34,0.02,2945
"stat",0.378,0.058,1871
"phrases",0.328,0.008,512
"cyclone",0.332,0.012,206
"rigs",0.51,0.19,32808
"peer",0.392,0.072,9020
"letting",0.326,0.006,3630
"operative",0.324,0.004,643
"blind",0.402,0.082,1098
"wastewater",0.468,0.148,2166
"afs",0.34,0.02,493
"stereo",0.366,0.048,313
"combined",0.442,0.124,96711
"reference",0.342,0.024,23580
"unfortunately",0.348,0.03,17513
"deferrals",0.368,0.05,5270
"arbitration",0.376,0.058,2603
"lengthy",0.322,0.004,1607
"nonperformers",0.42,0.102,775
"anterior",0.322,0.004,343
"throat",0.324,0.006,247
"materialize",0.338,0.02,5945
"upwards",0.322,0.004,3737
"academic",0.428,0.11,7719
"accessed",0.332,0.014,5743
"procurements",0.392,0.074,936
"transactional",0.422,0.104,8750
"corresponds",0.334,0.016,659
"elephant",0.326,0.008,409
"fuddruckers",0.44,0.122,543
"dysfunction",0.37,0.054,572
"important",0.374,0.058,251697
"compelling",0.362,0.046,21944
"comprehensive",0.342,0.026,19058
"residual",0.354,0.038,5719
"consume",0.328,0.012,3358
"trail",0.336,0.02,2259
"popularity",0.316,0,1385
"situations",0.332,0.016,10345
"remarked",0.318,0.002,424
"speaker",0.366,0.05,1202
"recruiters",0.446,0.13,891
"fundings",0.388,0.072,1260
"balloons",0.452,0.136,1067
"reinstated",0.358,0.044,1194
"understanding",0.326,0.012,42884
"via",0.342,0.028,20054
"decide",0.32,0.006,13436
"radar",0.35,0.036,4873
"prevalent",0.322,0.008,2493
"expedite",0.366,0.052,1924
"button",0.326,0.012,1887
"timber",0.386,0.072,579
"trash",0.328,0.014,464
"evs",0.316,0.002,450
"uneconomic",0.318,0.004,423
"redeemable",0.336,0.022,397
"rewind",0.33,0.016,293
"swipe",0.324,0.01,286
"entered",0.332,0.018,24131
"initially",0.332,0.018,21851
"considerable",0.344,0.03,10470
"territories",0.404,0.09,8713
"mutual",0.452,0.138,7227
"repay",0.328,0.014,3786
"ink",0.484,0.17,1651
"presales",0.318,0.004,328
"iptv",0.48,0.166,1049
"vortex",0.36,0.046,522
"marketing",0.46,0.148,172064
"added",0.354,0.042,94713
"direction",0.336,0.024,40433
"class",0.398,0.086,24247
"followed",0.328,0.016,22930
"acquire",0.33,0.018,21002
"incredible",0.344,0.032,12287
"sensitivity",0.37,0.058,11139
"facilitate",0.326,0.014,7685
"connections",0.412,0.1,6142
"tour",0.398,0.086,2561
"headsets",0.466,0.154,1005
"vodafone",0.448,0.136,411
"protested",0.406,0.094,393
"diff",0.364,0.052,358
"extensible",0.314,0.002,236
"space",0.434,0.122,112331
"calls",0.368,0.056,49816
"detected",0.328,0.016,610
"transponders",0.318,0.006,189
"antenna",0.494,0.182,2050
"pest",0.498,0.186,1333
"maximize",0.328,0.018,17617
"disclaim",0.316,0.006,3148
"eager",0.318,0.008,2504
"microphone",0.34,0.03,1154
"owed",0.326,0.016,942
"balls",0.358,0.048,877
"mechanically",0.316,0.006,767
"preferable",0.318,0.008,327
"refurbishments",0.326,0.016,263
"buoy",0.38,0.07,209
"deepwater",0.448,0.138,5337
"auction",0.428,0.118,9846
"overperformance",0.314,0.004,709
"termite",0.44,0.13,751
"capability",0.386,0.078,46281
"flows",0.428,0.12,55326
"words",0.322,0.014,30901
"considering",0.318,0.01,25473
"stocks",0.354,0.046,6376
"erosion",0.396,0.088,6056
"parking",0.396,0.088,2879
"suddenly",0.326,0.018,2553
"synthetic",0.386,0.078,2118
"displacement",0.342,0.034,1165
"unlevered",0.378,0.07,1067
"bolus",0.332,0.024,952
"habit",0.348,0.04,893
"neuro",0.346,0.038,882
"analogous",0.316,0.008,638
"prolong",0.332,0.024,286
"ineligible",0.314,0.006,253
"economical",0.326,0.018,1316
"lockup",0.386,0.08,277
"esports",0.362,0.056,679
"messaging",0.388,0.082,7692
"alternative",0.368,0.062,22671
"clean",0.378,0.072,16890
"revise",0.316,0.01,11589
"living",0.416,0.11,11255
"defer",0.318,0.012,5107
"finalize",0.312,0.006,4488
"tip",0.366,0.06,2486
"fulfilling",0.312,0.006,1855
"broadcasting",0.346,0.04,1563
"suitable",0.312,0.006,1546
"eliminates",0.33,0.024,1501
"recreation",0.386,0.08,613
"cabo",0.314,0.008,359
"taiwanese",0.316,0.01,336
"elevations",0.338,0.032,275
"hamper",0.31,0.004,273
"outsider",0.33,0.024,256
"immunological",0.306,0,221
"czech",0.316,0.01,214
"screwed",0.322,0.016,190
"beyond",0.332,0.026,118910
"expects",0.354,0.048,8255
"borrow",0.33,0.024,3050
"deadline",0.384,0.078,2838
"antigens",0.336,0.03,494
"jobs",0.42,0.116,18072
"showed",0.316,0.012,26537
"pipelines",0.384,0.08,11116
"qualitative",0.328,0.024,5008
"skilled",0.456,0.152,4849
"probable",0.342,0.038,2554
"suggestion",0.314,0.01,853
"insider",0.334,0.03,561
"recompletions",0.322,0.018,266
"lcds",0.31,0.006,202
"pharmacoeconomic",0.304,0,199
"describing",0.314,0.01,4407
"ensuing",0.306,0.002,645
"seeds",0.334,0.03,1356
"chief",0.334,0.03,1535
"liter",0.328,0.024,452
"hydrology",0.374,0.07,221
"akin",0.324,0.02,563
"petabytes",0.398,0.094,222
"biometrics",0.346,0.042,460
"began",0.322,0.02,41020
"disclose",0.322,0.02,13111
"hesitate",0.322,0.02,2863
"explicit",0.312,0.01,1955
"compatibility",0.334,0.032,781
"hormone",0.402,0.1,713
"statin",0.33,0.028,439
"solvency",0.312,0.01,435
"clustering",0.31,0.008,284
"reproducible",0.302,0,269
"remittances",0.346,0.044,227
"wifi",0.306,0.004,206
"complication",0.31,0.008,545
"gesture",0.36,0.058,346
"bulb",0.396,0.094,602
"accelerators",0.344,0.042,676
"sapacitabine",0.408,0.106,199
"vectors",0.31,0.008,1049
"mainstay",0.304,0.002,268
"broadcaster",0.31,0.008,316
"mics",0.302,0,282
"casinos",0.502,0.202,1668
"depending",0.32,0.02,43184
"compare",0.316,0.016,29562
"triple",0.386,0.086,5454
"accessible",0.316,0.016,4334
"methodologies",0.324,0.024,1667
"acknowledged",0.306,0.006,1595
"bispecific",0.314,0.014,1068
"depicted",0.306,0.006,807
"cataract",0.36,0.06,597
"epidemiology",0.332,0.032,214
"indicated",0.338,0.038,53424
"mainly",0.37,0.07,36066
"linked",0.41,0.11,16678
"predicted",0.314,0.014,4891
"futures",0.482,0.182,6194
"thin",0.352,0.054,2970
"threshold",0.338,0.04,7669
"join",0.308,0.01,13324
"distinct",0.314,0.016,6283
"newest",0.31,0.012,5968
"migrating",0.302,0.004,3543
"bundles",0.34,0.042,2033
"archive",0.324,0.026,1707
"crediting",0.388,0.09,790
"validity",0.31,0.012,732
"google",0.32,0.022,578
"subsystem",0.394,0.096,431
"fecal",0.362,0.064,227
"regulation",0.344,0.046,7944
"repaid",0.304,0.006,3432
"technological",0.31,0.012,4207
"finger",0.324,0.026,1688
"flag",0.316,0.018,1437
"installs",0.4,0.102,2135
"symptom",0.306,0.008,757
"doublet",0.298,0,283
"accordion",0.34,0.044,819
"direct",0.4,0.104,84513
"yields",0.39,0.094,29633
"supporting",0.32,0.024,26080
"offline",0.332,0.036,5700
"slots",0.34,0.044,2448
"yearend",0.364,0.068,1418
"subcontractors",0.374,0.078,1371
"entitlement",0.318,0.022,1186
"reclamation",0.388,0.092,649
"phosphide",0.302,0.006,519
"offsite",0.328,0.032,329
"blending",0.328,0.032,2176
"consequences",0.306,0.01,2209
"sole",0.326,0.03,2766
"subs",0.416,0.12,5243
"image",0.358,0.062,4159
"terabytes",0.364,0.068,255
"communities",0.454,0.16,29606
"further",0.338,0.044,206945
"apply",0.312,0.018,16594
"window",0.376,0.082,11825
"settled",0.304,0.01,6727
"subsidy",0.336,0.042,1989
"shallow",0.312,0.018,1552
"mountain",0.41,0.116,1203
"liquor",0.422,0.128,612
"scrub",0.302,0.008,430
"sarcoma",0.3,0.006,392
"replayed",0.294,0,330
"malignancy",0.296,0.002,225
"sub",0.346,0.052,5916
"windows",0.368,0.074,4109
"east",0.324,0.03,3961
"vaccines",0.37,0.076,2664
"microseismic",0.408,0.114,346
"aligners",0.356,0.062,388
"ssat",0.382,0.088,208
"airport",0.374,0.082,3903
"remaining",0.324,0.032,66887
"financing",0.414,0.122,44283
"source",0.342,0.05,27872
"player",0.336,0.044,13839
"characterized",0.31,0.018,5689
"recruit",0.33,0.038,3779
"tab",0.33,0.038,3279
"withstand",0.31,0.018,1641
"flux",0.31,0.018,983
"sprint",0.348,0.056,661
"cogeneration",0.31,0.018,406
"radiologists",0.354,0.062,252
"marked",0.332,0.04,8745
"fundamental",0.33,0.038,18232
"die",0.374,0.082,2025
"dvd",0.38,0.088,441
"exhibited",0.31,0.018,1744
"passage",0.314,0.022,1938
"franc",0.424,0.132,359
"monies",0.304,0.012,1242
"uranium",0.398,0.106,545
"indigenous",0.312,0.02,399
"teacher",0.334,0.042,429
"nitrogen",0.41,0.118,2003
"inquiries",0.366,0.076,3946
"affect",0.312,0.022,37110
"valuation",0.392,0.102,24493
"carried",0.326,0.036,7452
"speculate",0.3,0.01,6273
"reduces",0.312,0.022,6137
"shrinking",0.32,0.03,3892
"specifications",0.31,0.02,1885
"sought",0.308,0.018,1742
"downtick",0.302,0.012,1183
"complementing",0.316,0.026,1094
"recommending",0.304,0.014,742
"sporadic",0.308,0.018,637
"tasked",0.306,0.016,482
"discontinuations",0.29,0,475
"payloads",0.328,0.038,450
"colleagues",0.314,0.024,7562
"packaged",0.364,0.074,4188
"library",0.388,0.098,2954
"workover",0.332,0.042,1061
"changer",0.31,0.02,1637
"tribe",0.442,0.152,455
"transceiver",0.484,0.194,935
"netsuite",0.29,0,236
"urea",0.426,0.136,1642
"conclude",0.318,0.03,18536
"onto",0.322,0.034,15358
"diverse",0.312,0.024,14218
"extending",0.302,0.014,10755
"coupon",0.36,0.072,4522
"barriers",0.322,0.034,3283
"freeze",0.334,0.046,2211
"comprises",0.29,0.002,1789
"microwave",0.436,0.148,1683
"nascent",0.296,0.008,1105
"subsets",0.29,0.002,547
"unifying",0.316,0.028,385
"dotted",0.338,0.05,329
"operable",0.302,0.014,209
"hormonal",0.296,0.008,201
"orthopaedic",0.354,0.066,198
"green",0.376,0.088,9103
"severe",0.36,0.072,13770
"escrow",0.348,0.06,2114
"stored",0.316,0.028,1325
"disbursements",0.306,0.018,478
"conductor",0.288,0,397
"contractually",0.322,0.036,1446
"answers",0.294,0.008,11992
"demands",0.296,0.01,9684
"setback",0.33,0.044,978
"bull",0.292,0.006,706
"stimulating",0.298,0.012,688
"approves",0.294,0.008,441
"lessor",0.33,0.044,351
"endocrinologists",0.288,0.002,269
"brew",0.308,0.022,240
"postmenopausal",0.29,0.004,212
"tutoring",0.296,0.01,204
"mutated",0.286,0,202
"bear",0.308,0.022,8750
"expensed",0.308,0.022,3320
"discriminating",0.286,0,195
"gentlemen",0.312,0.028,7391
"twice",0.298,0.014,8537
"insert",0.338,0.054,934
"amounting",0.29,0.006,854
"procured",0.304,0.02,654
"staffs",0.304,0.02,514
"andexanet",0.342,0.058,240
"ast",0.386,0.102,219
"titrate",0.284,0,215
"complied",0.284,0,205
"entrees",0.31,0.026,199
"defined",0.304,0.02,21253
"pump",0.398,0.114,9098
"advice",0.324,0.04,4358
"foregoing",0.302,0.018,767
"ophthalmic",0.382,0.098,798
"workovers",0.306,0.022,592
"provincial",0.3,0.016,582
"variants",0.32,0.036,928
"promoters",0.318,0.034,223
"binds",0.29,0.008,254
"happy",0.316,0.034,70537
"component",0.338,0.056,51221
"works",0.304,0.022,29255
"steadily",0.296,0.014,7960
"proved",0.326,0.044,7576
"topics",0.294,0.012,7348
"intermediate",0.312,0.03,4024
"identity",0.404,0.122,3936
"validate",0.314,0.032,3809
"alpha",0.354,0.072,1914
"dashboard",0.306,0.024,1168
"defending",0.298,0.016,1089
"injected",0.284,0.002,624
"academia",0.314,0.032,506
"eagerly",0.298,0.016,504
"authorize",0.292,0.01,488
"duck",0.3,0.018,329
"caution",0.304,0.022,14226
"recognizes",0.296,0.014,1892
"likelihood",0.308,0.026,5958
"investigating",0.302,0.02,1172
"pile",0.292,0.01,1266
"spanning",0.288,0.006,1179
"reticle",0.282,0,261
"acknowledges",0.296,0.014,253
"gpos",0.374,0.092,397
"iib",0.29,0.008,467
"maternal",0.394,0.112,316
"yieldco",0.43,0.15,234
"copies",0.3,0.02,3013
"drop",0.364,0.084,39474
"calculated",0.294,0.014,8757
"basin",0.346,0.066,7830
"concepts",0.37,0.09,5613
"educational",0.358,0.078,4139
"telecommunications",0.328,0.048,1883
"commercialized",0.29,0.01,1324
"transcripts",0.292,0.012,1001
"gel",0.294,0.014,767
"immunity",0.32,0.04,641
"dismiss",0.304,0.024,516
"corticosteroids",0.286,0.006,209
"producers",0.386,0.106,12766
"agriculture",0.384,0.104,3425
"welfare",0.366,0.086,874
"withdrawn",0.284,0.004,768
"comparator",0.28,0,792
"lunar",0.294,0.014,234
"emricasan",0.28,0,260
"marketplaces",0.404,0.126,3898
"institution",0.356,0.078,6064
"determining",0.284,0.006,3699
"exclusion",0.308,0.03,1972
"cancel",0.3,0.022,1900
"speculating",0.288,0.01,1207
"legendary",0.294,0.016,326
"terms",0.394,0.116,594450
"pool",0.39,0.112,11316
"unknown",0.29,0.012,7800
"unlikely",0.296,0.018,5192
"prescribers",0.318,0.04,2125
"valve",0.438,0.16,3648
"groundbreaking",0.296,0.018,1348
"bottomline",0.328,0.05,338
"verdict",0.3,0.022,695
"fog",0.478,0.2,551
"capacitor",0.352,0.074,342
"enforcing",0.282,0.004,351
"cardholder",0.316,0.04,288
"integrate",0.332,0.056,17613
"discounts",0.34,0.064,8901
"swap",0.366,0.09,7429
"byproduct",0.3,0.024,1464
"adjusts",0.286,0.01,951
"lasted",0.284,0.008,756
"dialog",0.306,0.03,587
"predicts",0.286,0.01,501
"cured",0.284,0.008,351
"distributors",0.422,0.146,22189
"anchor",0.314,0.038,2316
"troops",0.292,0.016,603
"formulating",0.298,0.022,554
"treats",0.278,0.002,564
"polyone",0.402,0.126,365
"subtypes",0.332,0.056,322
"picky",0.29,0.014,414
"infusions",0.292,0.016,505
"suspicious",0.276,0,232
"funeral",0.516,0.242,2043
"prenatal",0.418,0.144,621
"previous",0.322,0.048,95941
"earn",0.32,0.046,12595
"sports",0.418,0.144,11548
"tenure",0.304,0.03,4016
"expiring",0.284,0.01,2244
"emergence",0.296,0.022,1904
"circuits",0.31,0.036,1089
"buttons",0.31,0.036,528
"nucleic",0.304,0.03,190
"biodegradable",0.296,0.022,189
"accurately",0.288,0.014,3969
"fraud",0.402,0.128,4179
"animal",0.458,0.184,9203
"counterparts",0.294,0.02,760
"cores",0.4,0.126,1654
"correctly",0.284,0.012,20372
"causing",0.28,0.008,9537
"nevertheless",0.286,0.014,5021
"smoothly",0.292,0.02,3157
"pertain",0.28,0.008,931
"multiproduct",0.352,0.08,870
"tarp",0.34,0.068,695
"tungsten",0.434,0.162,583
"severities",0.394,0.122,546
"mod",0.278,0.006,457
"axis",0.316,0.044,373
"galaxy",0.3,0.028,358
"recontracting",0.33,0.058,323
"overload",0.3,0.028,254
"multistate",0.322,0.05,224
"stages",0.294,0.022,24388
"disappointed",0.308,0.036,8926
"issuance",0.324,0.052,12188
"refi",0.458,0.186,3662
"reaffirmed",0.28,0.008,2606
"leaseback",0.346,0.074,1010
"signaling",0.294,0.022,2590
"decouple",0.286,0.014,236
"reconstruction",0.286,0.014,1017
"simulator",0.298,0.026,350
"nonstandard",0.426,0.154,587
"freemium",0.31,0.04,264
"short",0.296,0.026,73247
"hey",0.322,0.052,22575
"pursuing",0.286,0.016,19835
"assess",0.296,0.026,12696
"airline",0.344,0.074,6221
"annuities",0.376,0.106,3513
"consumed",0.272,0.002,2992
"beneficiary",0.29,0.02,2134
"urgent",0.294,0.024,1773
"utilizes",0.286,0.016,1309
"treaty",0.382,0.112,1199
"visualization",0.436,0.166,1105
"augmentation",0.298,0.028,685
"throughputs",0.27,0,407
"adder",0.32,0.05,350
"egfr",0.328,0.058,311
"soldier",0.312,0.042,268
"tki",0.27,0,217
"cleared",0.328,0.058,3925
"occupied",0.312,0.042,1987
"scientifically",0.298,0.028,443
"conduits",0.416,0.146,531
"ibrutinib",0.45,0.18,540
"lhi",0.364,0.094,200
"reproductive",0.294,0.024,522
"delays",0.366,0.098,22003
"person",0.314,0.046,14049
"ebitda",0.414,0.146,58308
"need",0.346,0.078,263358
"replace",0.302,0.034,15015
"shortages",0.338,0.07,5149
"temperatures",0.388,0.12,2632
"comprising",0.278,0.01,1630
"vulnerable",0.286,0.018,1599
"packing",0.338,0.07,938
"carriage",0.298,0.03,583
"breweries",0.298,0.03,479
"escalations",0.282,0.014,465
"radars",0.27,0.002,464
"aggregator",0.318,0.05,460
"singularly",0.27,0.002,431
"listener",0.326,0.058,426
"remediated",0.33,0.062,381
"totaling",0.3,0.032,13125
"characteristics",0.302,0.034,9826
"scenarios",0.36,0.092,9797
"isolation",0.298,0.03,3251
"pregnancy",0.316,0.048,491
"transporting",0.27,0.002,447
"explosion",0.3,0.032,1109
"mineralized",0.276,0.008,245
"hail",0.354,0.086,627
"textbooks",0.406,0.138,411
"ifrogz",0.434,0.166,224
"milder",0.318,0.052,791
"list",0.298,0.032,31903
"qualify",0.282,0.016,5770
"defaults",0.324,0.058,1694
"appearing",0.272,0.006,728
"appropriations",0.296,0.03,665
"someplace",0.278,0.012,629
"microenvironment",0.276,0.01,546
"shuttle",0.29,0.024,512
"portability",0.288,0.022,411
"calculator",0.316,0.05,407
"deposited",0.274,0.008,397
"infringing",0.278,0.012,293
"forfeiture",0.292,0.026,256
"tort",0.324,0.058,238
"diffusion",0.368,0.102,230
"guidance",0.42,0.154,530830
"clip",0.292,0.026,3053
"array",0.32,0.054,6942
"micro",0.316,0.05,3837
"lipid",0.29,0.024,675
"substrates",0.34,0.074,1263
"fiduciary",0.31,0.044,1734
"stolen",0.316,0.05,293
"nuanced",0.282,0.016,438
"amps",0.35,0.084,295
"ediscovery",0.438,0.172,490
"densification",0.304,0.04,489
"payoff",0.368,0.104,2945
"workplace",0.328,0.064,2471
"central",0.306,0.042,10644
"negotiation",0.288,0.024,5126
"recommend",0.284,0.02,2620
"estimation",0.312,0.048,1819
"etc",0.334,0.07,1678
"pulse",0.316,0.052,1640
"fingertips",0.276,0.012,1303
"adhere",0.27,0.006,861
"traveler",0.304,0.04,717
"volunteer",0.362,0.098,694
"undergone",0.27,0.006,637
"misheard",0.266,0.002,580
"briefs",0.3,0.036,394
"cashless",0.272,0.008,343
"triplet",0.266,0.002,333
"investor",0.31,0.046,33660
"bullish",0.29,0.026,13884
"broker",0.41,0.146,6372
"bond",0.366,0.102,13018
"undrawn",0.27,0.006,2791
"oils",0.394,0.13,1772
"formation",0.306,0.042,5213
"bits",0.27,0.006,1959
"intriguing",0.276,0.012,914
"surgeries",0.31,0.046,2191
"acid",0.46,0.196,3277
"distracted",0.29,0.026,1303
"preparatory",0.266,0.002,307
"exploited",0.268,0.004,236
"telemetry",0.282,0.018,413
"exome",0.356,0.092,265
"linaclotide",0.436,0.174,542
"missed",0.28,0.018,27857
"views",0.284,0.022,17671
"limits",0.308,0.046,5943
"shortage",0.31,0.048,5461
"variances",0.32,0.058,4174
"movies",0.402,0.14,2987
"disaster",0.29,0.028,2469
"lottery",0.476,0.214,1015
"headcounts",0.294,0.032,789
"remediate",0.33,0.068,755
"sadly",0.264,0.002,357
"cytokines",0.262,0,345
"sensory",0.28,0.018,266
"liters",0.272,0.01,236
"extensions",0.286,0.024,6472
"wave",0.36,0.098,9774
"overtime",0.306,0.044,7690
"minimums",0.358,0.096,1313
"overhauls",0.334,0.072,454
"induced",0.274,0.012,564
"significant",0.33,0.07,380679
"certain",0.316,0.056,176396
"optimistic",0.306,0.046,56455
"session",0.282,0.022,18204
"showcased",0.272,0.012,1135
"ruled",0.282,0.022,1022
"scientist",0.278,0.018,404
"reclassify",0.266,0.006,259
"costumers",0.278,0.018,194
"foundation",0.314,0.054,25243
"purchasers",0.278,0.018,925
"immersive",0.298,0.038,856
"cdn",0.344,0.084,231
"tertiary",0.366,0.108,1335
"merger",0.444,0.186,24195
"clarity",0.292,0.034,22545
"military",0.43,0.172,18795
"resolved",0.282,0.024,9328
"straightforward",0.274,0.016,5118
"jumping",0.268,0.01,3547
"disclosing",0.272,0.014,2939
"gen",0.312,0.054,2597
"backbone",0.296,0.038,2163
"earthquake",0.342,0.084,1751
"considers",0.268,0.01,1243
"piping",0.344,0.086,696
"invention",0.266,0.008,448
"aligner",0.364,0.106,421
"withheld",0.334,0.076,335
"wellbores",0.262,0.004,288
"decipher",0.268,0.01,262
"insureds",0.354,0.096,258
"deliberations",0.272,0.014,254
"chats",0.274,0.016,194
"awarded",0.384,0.126,14334
"economically",0.272,0.014,5140
"description",0.266,0.008,6495
"neurological",0.268,0.01,717
"unbundled",0.294,0.036,267
"unexpected",0.292,0.036,6273
"exact",0.274,0.018,21486
"eye",0.288,0.032,13375
"diversify",0.28,0.024,8675
"preference",0.288,0.032,6443
"involves",0.276,0.02,5273
"accompany",0.26,0.004,3659
"consultant",0.364,0.108,3272
"companion",0.334,0.078,3253
"unlocking",0.354,0.098,2630
"billable",0.372,0.116,2594
"articles",0.278,0.022,2009
"experimenting",0.26,0.004,1547
"granting",0.26,0.004,746
"piling",0.36,0.104,728
"approximates",0.282,0.026,661
"simulations",0.278,0.022,447
"conveyor",0.282,0.026,384
"disallowed",0.288,0.032,381
"graphical",0.276,0.02,370
"cafd",0.348,0.092,260
"strep",0.418,0.162,239
"countermeasure",0.266,0.01,191
"concession",0.438,0.182,2322
"configured",0.272,0.016,870
"leaf",0.318,0.062,414
"talented",0.282,0.028,8737
"employment",0.334,0.08,10487
"solve",0.326,0.072,7952
"tenants",0.348,0.094,2586
"theoretically",0.276,0.022,2527
"bodies",0.282,0.028,2230
"actionable",0.326,0.072,2119
"peaking",0.318,0.064,1744
"comparatively",0.274,0.02,1520
"ehr",0.392,0.138,764
"hospitalization",0.312,0.058,650
"inference",0.268,0.014,607
"bilateral",0.326,0.072,564
"megabit",0.356,0.102,562
"nephropathy",0.3,0.046,396
"trait",0.254,0,290
"fixated",0.324,0.07,247
"outfitted",0.268,0.014,237
